address,tx_hash,tx_index,block_height,block_time,unit,quantity
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,72875940fddaab3184a6687a095ee7a9f5eeb509a1a4fdafd276f411038978ee,3,9022747,1689223607,8fef2d34078659493ce161a6c7fba4b56afefa8535296a5743f6958741414441,404955509710
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,72875940fddaab3184a6687a095ee7a9f5eeb509a1a4fdafd276f411038978ee,3,9022747,1689223607,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d8639b9b709ac8605fc82116a2efc308181ba297c11950f0f350001e28f0e50868b,11320291
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,72875940fddaab3184a6687a095ee7a9f5eeb509a1a4fdafd276f411038978ee,3,9022747,1689223607,8fef2d34078659493ce161a6c7fba4b56afefa8535296a5743f6958741414441,200600657
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,72875940fddaab3184a6687a095ee7a9f5eeb509a1a4fdafd276f411038978ee,3,9022747,1689223607,2f2e0404310c106e2a260e8eb5a7e43f00cff42c667489d30e17981631363932303832383030303030,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,9642cbd4196524321f9fa532a1b728b19f3569f0bd423faf77b3b6e02813ecf9,4,9022747,1689223607,lovelace,4728007063217
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,9642cbd4196524321f9fa532a1b728b19f3569f0bd423faf77b3b6e02813ecf9,4,9022747,1689223607,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb163f2cbfa5bf8b68828839a2575c8c70f14a32f50ebbfa7c654043269793be896,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,9642cbd4196524321f9fa532a1b728b19f3569f0bd423faf77b3b6e02813ecf9,4,9022747,1689223607,13aa2accf2e1561723aa26871e071fdf32c867cff7e7d50ad470d62f4d494e53574150,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,9642cbd4196524321f9fa532a1b728b19f3569f0bd423faf77b3b6e02813ecf9,4,9022747,1689223607,279c909f348e533da5808898f87f9a14bb2c3dfbbacccd631d927a3f534e454b,3374667692
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,9642cbd4196524321f9fa532a1b728b19f3569f0bd423faf77b3b6e02813ecf9,4,9022747,1689223607,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d8663f2cbfa5bf8b68828839a2575c8c70f14a32f50ebbfa7c654043269793be896,223956
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,9642cbd4196524321f9fa532a1b728b19f3569f0bd423faf77b3b6e02813ecf9,4,9022747,1689223607,279c909f348e533da5808898f87f9a14bb2c3dfbbacccd631d927a3f534e454b,49102
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,9642cbd4196524321f9fa532a1b728b19f3569f0bd423faf77b3b6e02813ecf9,4,9022747,1689223607,2f2e0404310c106e2a260e8eb5a7e43f00cff42c667489d30e17981631363932303832383030303030,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,e736f48e4b02ece9c2b8b9642ad95816f02f2f71c89130a55c13a64f0af5d2ac,11,9022748,1689223633,lovelace,4630784258219
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,e736f48e4b02ece9c2b8b9642ad95816f02f2f71c89130a55c13a64f0af5d2ac,11,9022748,1689223633,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb139b9b709ac8605fc82116a2efc308181ba297c11950f0f350001e28f0e50868b,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,e736f48e4b02ece9c2b8b9642ad95816f02f2f71c89130a55c13a64f0af5d2ac,11,9022748,1689223633,13aa2accf2e1561723aa26871e071fdf32c867cff7e7d50ad470d62f4d494e53574150,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,e736f48e4b02ece9c2b8b9642ad95816f02f2f71c89130a55c13a64f0af5d2ac,11,9022748,1689223633,8fef2d34078659493ce161a6c7fba4b56afefa8535296a5743f6958741414441,405156110367
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,e736f48e4b02ece9c2b8b9642ad95816f02f2f71c89130a55c13a64f0af5d2ac,11,9022748,1689223633,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d8639b9b709ac8605fc82116a2efc308181ba297c11950f0f350001e28f0e50868b,11320291
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,e736f48e4b02ece9c2b8b9642ad95816f02f2f71c89130a55c13a64f0af5d2ac,11,9022748,1689223633,2f2e0404310c106e2a260e8eb5a7e43f00cff42c667489d30e17981631363932303832383030303030,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,6aed9f09decf93bd3ad7fe1adb3180879242ca74be58ae987a4933bd0e5adbff,12,9022748,1689223633,lovelace,4728379070587
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,6aed9f09decf93bd3ad7fe1adb3180879242ca74be58ae987a4933bd0e5adbff,12,9022748,1689223633,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb163f2cbfa5bf8b68828839a2575c8c70f14a32f50ebbfa7c654043269793be896,1
