asset,policy_id,asset_name,quantity,name,description,ticker
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d8624e1ab7ab6cb52a5cd6896611150124e9b2cce9b0cb0c29e519f2621f24074ca,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,24e1ab7ab6cb52a5cd6896611150124e9b2cce9b0cb0c29e519f2621f24074ca,46281295,,,
873557cfc93f16121ef5102e33476b36e2e3c6711f06a641ad14980b41515541,873557cfc93f16121ef5102e33476b36e2e3c6711f06a641ad14980b,41515541,3500000000,,,
f43a62fdc3965df486de8a0d32fe800963589c41b38946602a0dc53541474958,f43a62fdc3965df486de8a0d32fe800963589c41b38946602a0dc535,41474958,19331237655540476,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d862ae01189d7a9e539f05f2f6daa803ddcffff95ef9130215f483189866a643ec6,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,2ae01189d7a9e539f05f2f6daa803ddcffff95ef9130215f483189866a643ec6,3765014703319,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d8639b9b709ac8605fc82116a2efc308181ba297c11950f0f350001e28f0e50868b,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,39b9b709ac8605fc82116a2efc308181ba297c11950f0f350001e28f0e50868b,1307573736374,,,
2e57ef6b3f42a242c4c62d8134484eed4e3814658243b2c31232fd0c474d46414d,2e57ef6b3f42a242c4c62d8134484eed4e3814658243b2c31232fd0c,474d46414d,10000000000,,,
75fcc276057db5fc48eae0e11453c773c8a54604c3086bf9d95ac1b743485259,75fcc276057db5fc48eae0e11453c773c8a54604c3086bf9d95ac1b7,43485259,88000000000000,,,
0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1e9c9d9fd709411917202dbfdbf8d0a971c88e8dd2cc471baed49fa4c70a8ea2c,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1,e9c9d9fd709411917202dbfdbf8d0a971c88e8dd2cc471baed49fa4c70a8ea2c,1,,,
0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1a40ea1b54b348b703f9b2b7be175fac7dda1353284799e959e707e9029d4909a,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1,a40ea1b54b348b703f9b2b7be175fac7dda1353284799e959e707e9029d4909a,1,,,
682fe60c9918842b3323c43b5144bc3d52a23bd2fb81345560d73f634e45574d,682fe60c9918842b3323c43b5144bc3d52a23bd2fb81345560d73f63,4e45574d,9735033900000000,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86bdfd144032f09ad980b8d205fef0737c2232b4e90a5d34cc814d0ef687052400,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,bdfd144032f09ad980b8d205fef0737c2232b4e90a5d34cc814d0ef687052400,1727418399415,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d863171830522803754e50eaa20edb3b25fd5ec379745968f9ca440324ce38f4312,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,3171830522803754e50eaa20edb3b25fd5ec379745968f9ca440324ce38f4312,16896355367,,,
f8b06cad0a0b068aeac9775ec3692a799c03b48c852ba2d86cc1960e53435245414d,f8b06cad0a0b068aeac9775ec3692a799c03b48c852ba2d86cc1960e,53435245414d,100000000000,,,
6468f1dc93ba568e9394eef9ee219d8cfc308cb71ba2c55dfeda43ef43756d73686f74,6468f1dc93ba568e9394eef9ee219d8cfc308cb71ba2c55dfeda43ef,43756d73686f74,10000000000,,,
2d92af60ee429bce238d3fd9f2531b45457301d74dad1bcf3f9d1dca564e4d,2d92af60ee429bce238d3fd9f2531b45457301d74dad1bcf3f9d1dca,564e4d,1500000000000,,,
f5dcc01ed1ef6a40dd97a93d2e373a70477da8928b86cab9bccd0f8e44494c,f5dcc01ed1ef6a40dd97a93d2e373a70477da8928b86cab9bccd0f8e,44494c,10000000000,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d864705d99a4cf6bce9181e60fdbbf961edf6acad7141ed69186c8a8883600e59c5,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,4705d99a4cf6bce9181e60fdbbf961edf6acad7141ed69186c8a8883600e59c5,148138189081,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86e5eebae53ccfc5e02da13dca0b451f46fe50d6725323f8ecb273f192cc3a47ce,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,e5eebae53ccfc5e02da13dca0b451f46fe50d6725323f8ecb273f192cc3a47ce,8498431,,,
0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1b2ef8969ccaf2f9c5147fa6d6cc1fc2e081a6fa1f77bb00cb738310681cfab45,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1,b2ef8969ccaf2f9c5147fa6d6cc1fc2e081a6fa1f77bb00cb738310681cfab45,1,,,
0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb12ae01189d7a9e539f05f2f6daa803ddcffff95ef9130215f483189866a643ec6,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1,2ae01189d7a9e539f05f2f6daa803ddcffff95ef9130215f483189866a643ec6,1,,,
0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1d9c5b722e116bca513300f9022330635c1eca21e5697a4367371cae893d7ea2d,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1,d9c5b722e116bca513300f9022330635c1eca21e5697a4367371cae893d7ea2d,1,,,
0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1493cc3e6fdeeb29e1677524dcd6d6b1ecae0c5553558e53e4312e8d01bc9a688,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1,493cc3e6fdeeb29e1677524dcd6d6b1ecae0c5553558e53e4312e8d01bc9a688,1,,,
0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb163f2cbfa5bf8b68828839a2575c8c70f14a32f50ebbfa7c654043269793be896,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1,63f2cbfa5bf8b68828839a2575c8c70f14a32f50ebbfa7c654043269793be896,1,,,
804f5544c1962a40546827cab750a88404dc7108c0f588b72964754f56594649,804f5544c1962a40546827cab750a88404dc7108c0f588b72964754f,56594649,450000000000000,,,
33d6a706e4c47303c6c5d85770235cb1d32a593cc7983eb1937e3e0d4d4f4e4559,33d6a706e4c47303c6c5d85770235cb1d32a593cc7983eb1937e3e0d,4d4f4e4559,420000000000,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86b51400a8fd24ee7bd609865936bd971f4771f1e9510ba4f168a92ce30bf9c0d5,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,b51400a8fd24ee7bd609865936bd971f4771f1e9510ba4f168a92ce30bf9c0d5,86660778,,,
0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb18fde43a3f0b9f0e6f63bec7335e0b855c6b62a4dc51f1b762ccb6dfbbafcfe47,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1,8fde43a3f0b9f0e6f63bec7335e0b855c6b62a4dc51f1b762ccb6dfbbafcfe47,1,,,
faf9889f47c0b39177a7e07fe71ee5f5037beb01dcec3d4f2daae586456c657661746f72204c616273,faf9889f47c0b39177a7e07fe71ee5f5037beb01dcec3d4f2daae586,456c657661746f72204c616273,1000000000000,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d8669e472870f9610906438810ac0f1e1a3cef116d52b64d893bacb610fd116e2df,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,69e472870f9610906438810ac0f1e1a3cef116d52b64d893bacb610fd116e2df,626164614877,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d862324756b8e7e74da8feb879e2f053789363d045e554eaa17d365d1b52f4a9f8c,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,2324756b8e7e74da8feb879e2f053789363d045e554eaa17d365d1b52f4a9f8c,223102862408,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d8663f2cbfa5bf8b68828839a2575c8c70f14a32f50ebbfa7c654043269793be896,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,63f2cbfa5bf8b68828839a2575c8c70f14a32f50ebbfa7c654043269793be896,77944853011,,,
2f2e0404310c106e2a260e8eb5a7e43f00cff42c667489d30e17981631363932303832383030303030,2f2e0404310c106e2a260e8eb5a7e43f00cff42c667489d30e179816,31363932303832383030303030,60,,,
1f32a62d737697fbf8a15d9e197b7597e39f54d2b2a7a8cee9af45a34b52414b454e,1f32a62d737697fbf8a15d9e197b7597e39f54d2b2a7a8cee9af45a3,4b52414b454e,666000000000,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d866c81527fb72474c3491077757edaffdafd8b26e836380b6ab4708e28744e391f,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,6c81527fb72474c3491077757edaffdafd8b26e836380b6ab4708e28744e391f,464151,,,
e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86ff24330f3ed45bd1285212d74688b05176982f75052df56a37d69acaeb7b3184,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86,ff24330f3ed45bd1285212d74688b05176982f75052df56a37d69acaeb7b3184,10048472326,,,
e4eccb64afa35ff73656461293a15a572f4ecce6397c223dc370ac504672656e6368696573,e4eccb64afa35ff73656461293a15a572f4ecce6397c223dc370ac50,4672656e6368696573,88888888888,,,
